,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-0.21397097457413278,-0.21413909278346221,-0.21464415186994257,-0.21548826765563608,-0.216674974595665,-0.21820923765463215,-0.22009746841250866,-0.22234754483381583,-0.22496883390516745,-0.22797221606265636,-0.2313701099748651,-0.23517649579911432,-0.23940693446409397,-0.24407857982366193,-0.2492101796430208,-0.2548220602852181,-0.2609360886266733,-0.2675756031096155,-0.27476530390617837,-0.28253108990395054,-0.29089982762706007,-0.2998990343148754,-0.3095564542772556,-0.3198995044884861,-0.3309545624278143,-0.3427460668072738,-0.35529540059017145,-0.3686195263235745,-0.38272934721103535,-0.39762777465184995,-0.41330749542446815,-0.42974845058209993,-0.44691506459652147,-0.4647532980443038,-0.48318764009051357,-0.5021182068433622,-0.5214181652379972,-0.5409317541971365,-0.5604732177688645,-0.579826988934442,-0.598749456619612,-0.6169726011555567,-0.6342096866291212,-0.6501630493526788,-0.6645338256227843,-0.6770332350825119,-0.6873948051370978,-0.6953867220128118,-0.7008233629829295,-0.7035750347950344,-0.7035750347950344,-0.7008233629829295,-0.6953867220128114,-0.6873948051370978,-0.6770332350825119,-0.6645338256227843,-0.6501630493526785,-0.6342096866291212,-0.6169726011555567,-0.5987494566196118,-0.579826988934442,-0.5604732177688642,-0.5409317541971365,-0.521418165237997,-0.5021182068433621,-0.48318764009051357,-0.4647532980443034,-0.44691506459652147,-0.4297484505820995,-0.41330749542446815,-0.39762777465184995,-0.38272934721103524,-0.3686195263235745,-0.3552954005901714,-0.34274606680727376,-0.3309545624278143,-0.3198995044884861,-0.3095564542772558,-0.2998990343148754,-0.29089982762706007,-0.28253108990395054,-0.2747653039061782,-0.2675756031096153,-0.2609360886266733,-0.2548220602852181,-0.2492101796430208,-0.24407857982366193,-0.23940693446409397,-0.23517649579911432,-0.2313701099748651,-0.22797221606265636,-0.22496883390516745,-0.22234754483381583,-0.22009746841250866,-0.21820923765463207,-0.216674974595665,-0.21548826765563608,-0.21464415186994257,-0.21413909278346221,-0.21397097457413278
1,-0.42674783208938344,-0.4270930330739357,-0.42813008004883263,-0.42986331005735345,-0.4322999679595802,-0.43545023060009247,-0.43932723957576136,-0.4439471414447322,-0.44932913374989253,-0.45549551465043797,-0.4624717332282072,-0.4702864366196492,-0.4789715089707787,-0.4885620957647182,-0.4990966052651462,-0.5106166765833188,-0.5231671011366356,-0.5367956809495451,-0.5515530032892744,-0.5674921064885999,-0.5846680064867329,-0.6031370476868094,-0.622956035357593,-0.6441811003192898,-0.6668662405729009,-0.6910614796465954,-0.7168105788541563,-0.7441482418820055,-0.7730967570430749,-0.8036620374469992,-0.83582904481486,-0.8695566213627051,-0.9047718084364622,-0.9413638018750003,-0.9791777822394596,-1.018008960325834,-1.0575972884376215,-1.097623394940264,-1.1377063879605642,-1.1774042235569258,-1.2162173212759828,-1.253596013168537,-1.2889522138045824,-1.3216753926526021,-1.3511525277431342,-1.3767912537779328,-1.3980449437631999,-1.4144380527515537,-1.4255897829899564,-1.4312340690361183,-1.4312340690361183,-1.4255897829899564,-1.4144380527515528,-1.3980449437631999,-1.3767912537779328,-1.3511525277431342,-1.3216753926526015,-1.2889522138045824,-1.253596013168537,-1.2162173212759826,-1.1774042235569258,-1.1377063879605636,-1.097623394940264,-1.0575972884376212,-1.0180089603258338,-0.9791777822394596,-0.9413638018749995,-0.9047718084364622,-0.8695566213627042,-0.83582904481486,-0.8036620374469992,-0.7730967570430746,-0.7441482418820055,-0.7168105788541562,-0.6910614796465953,-0.6668662405729009,-0.6441811003192898,-0.6229560353575936,-0.6031370476868094,-0.5846680064867329,-0.5674921064885999,-0.551553003289274,-0.5367956809495448,-0.5231671011366356,-0.5106166765833188,-0.4990966052651462,-0.4885620957647182,-0.4789715089707787,-0.4702864366196492,-0.4624717332282072,-0.45549551465043797,-0.44932913374989253,-0.4439471414447322,-0.43932723957576136,-0.4354502306000924,-0.4322999679595802,-0.42986331005735345,-0.42813008004883263,-0.4270930330739357,-0.42674783208938344
2,-0.5755246292627594,-0.5759936492022483,-0.5774026701554148,-0.5797575822770106,-0.5830682247983882,-0.5873484187894402,-0.5926160115766503,-0.5988929312438941,-0.6062052490076998,-0.6145832464719575,-0.6240614837805486,-0.634678863443577,-0.6464786830475111,-0.6595086680947909,-0.6738209737670083,-0.689472141371337,-0.7065229915109794,-0.725038431517101,-0.7450871493053782,-0.7667411595191662,-0.7900751605944817,-0.8151656533233982,-0.8420897628367124,-0.8709236971100155,-0.9017407668308983,-0.93460888481796,-0.969587459666125,-1.0067235999347985,-1.0460475545775991,-1.0875673355454327,-1.1312625030824226,-1.1770771467785377,-1.2249121691326668,-1.274617075220471,-1.3259815918276274,-1.378727578369061,-1.4325018414628563,-1.4868706104980836,-1.541316551613818,-1.5952392647783797,-1.6479601918768145,-1.6987327322221548,-1.7467580922440897,-1.7912069801815254,-1.831246709853537,-1.8660726447789735,-1.8949422697707012,-1.917209619358116,-1.9323574264576242,-1.9400242721290513,-1.9400242721290513,-1.9323574264576242,-1.917209619358115,-1.8949422697707012,-1.8660726447789735,-1.831246709853537,-1.7912069801815245,-1.7467580922440897,-1.6987327322221548,-1.647960191876814,-1.5952392647783797,-1.541316551613817,-1.4868706104980836,-1.4325018414628559,-1.3787275783690607,-1.3259815918276274,-1.2746170752204697,-1.2249121691326668,-1.1770771467785366,-1.1312625030824226,-1.0875673355454327,-1.0460475545775987,-1.0067235999347985,-0.9695874596661248,-0.9346088848179598,-0.9017407668308983,-0.8709236971100155,-0.8420897628367132,-0.8151656533233982,-0.7900751605944817,-0.7667411595191662,-0.7450871493053779,-0.7250384315171006,-0.7065229915109794,-0.689472141371337,-0.6738209737670083,-0.6595086680947909,-0.6464786830475111,-0.634678863443577,-0.6240614837805486,-0.6145832464719575,-0.6062052490076998,-0.5988929312438941,-0.5926160115766503,-0.5873484187894401,-0.5830682247983882,-0.5797575822770106,-0.5774026701554148,-0.5759936492022483,-0.5755246292627594
3,-0.6155515558575697,-0.6160538880629123,-0.6175629849379043,-0.6200851544865864,-0.6236309339302555,-0.628215124781601,-0.6338568403971419,-0.6405795643230999,-0.6484112170699491,-0.6573842281084566,-0.6675356088236822,-0.6789070208326354,-0.6915448323951146,-0.7055001535434018,-0.7208288379314626,-0.7375914361549716,-0.7558530813111201,-0.7756832827447568,-0.7971555981720955,-0.8203471476252683,-0.8453379249214924,-0.8722098537300357,-0.9010455260397097,-0.931926551386295,-0.9649314363448008,-1.0001329066705775,-1.0375945807048645,-1.077366904415519,-1.1194822684878436,-1.1639492495452413,-1.2107459546178536,-1.259812504247436,-1.3110427685344679,-1.36427557414712,-1.419285728580951,-1.4757753567869005,-1.5333662054571542,-1.5915937260670434,-1.649903876387598,-1.707653652246479,-1.7641163433581069,-1.8184923662291326,-1.8699262383469824,-1.9175298124042384,-1.9604113037353004,-1.997708966395595,-2.0286275834159597,-2.0524753393686552,-2.0686982514457246,-2.076909246790973,-2.076909246790973,-2.0686982514457246,-2.052475339368654,-2.0286275834159597,-1.997708966395595,-1.9604113037353004,-1.9175298124042373,-1.8699262383469824,-1.8184923662291326,-1.7641163433581064,-1.707653652246479,-1.649903876387597,-1.5915937260670434,-1.5333662054571537,-1.4757753567869003,-1.419285728580951,-1.3642755741471189,-1.3110427685344679,-1.2598125042474346,-1.2107459546178536,-1.1639492495452413,-1.1194822684878432,-1.077366904415519,-1.0375945807048643,-1.0001329066705773,-0.9649314363448008,-0.931926551386295,-0.9010455260397103,-0.8722098537300357,-0.8453379249214924,-0.8203471476252683,-0.7971555981720951,-0.7756832827447564,-0.7558530813111201,-0.7375914361549716,-0.7208288379314626,-0.7055001535434018,-0.6915448323951146,-0.6789070208326354,-0.6675356088236822,-0.6573842281084566,-0.6484112170699491,-0.6405795643230999,-0.6338568403971419,-0.6282151247816009,-0.6236309339302555,-0.6200851544865864,-0.6175629849379043,-0.6160538880629123,-0.6155515558575697
4,-0.5347891177893412,-0.5352242357457571,-0.5365314091625637,-0.5387161029481614,-0.5417874459876478,-0.5457582615516293,-0.5506451085243979,-0.5564683319915914,-0.5632521211382873,-0.5710245716784442,-0.5798177491211657,-0.589667748025994,-0.6006147409468429,-0.6127030089409767,-0.6259809432446478,-0.6405010049012769,-0.656319625677268,-0.6734970294220121,-0.6920969480420055,-0.7121862004126343,-0.7338340958461425,-0.7571116162578136,-0.7820903231422547,-0.8088409272926388,-0.8374314515278769,-0.8679249105278162,-0.9003764286171687,-0.93482971786573,-0.9713128475809897,-1.0098332550451266,-1.0503719794420634,-1.0928771496728737,-1.13725682512733,-1.1833713783252842,-1.231025719454324,-1.2799617917467572,-1.329851905375046,-1.3802936124943308,-1.430806937449147,-1.4808348385570134,-1.5297477622972782,-1.5768530287283544,-1.6214095367698218,-1.662647892109293,-1.6997955532535658,-1.7321060041769025,-1.7588903644383043,-1.7795493301925747,-1.7936030000481245,-1.8007160631245098,-1.8007160631245098,-1.7936030000481245,-1.7795493301925736,-1.7588903644383043,-1.7321060041769025,-1.6997955532535658,-1.6626478921092922,-1.6214095367698218,-1.5768530287283544,-1.5297477622972777,-1.4808348385570134,-1.430806937449146,-1.3802936124943308,-1.3298519053750457,-1.2799617917467572,-1.231025719454324,-1.183371378325283,-1.13725682512733,-1.0928771496728726,-1.0503719794420634,-1.0098332550451266,-0.9713128475809893,-0.93482971786573,-0.9003764286171686,-0.867924910527816,-0.8374314515278769,-0.8088409272926388,-0.7820903231422554,-0.7571116162578136,-0.7338340958461425,-0.7121862004126343,-0.6920969480420052,-0.6734970294220117,-0.656319625677268,-0.6405010049012769,-0.6259809432446478,-0.6127030089409767,-0.6006147409468429,-0.589667748025994,-0.5798177491211657,-0.5710245716784442,-0.5632521211382873,-0.5564683319915914,-0.5506451085243979,-0.5457582615516292,-0.5417874459876478,-0.5387161029481614,-0.5365314091625637,-0.5352242357457571,-0.5347891177893412
5,-0.357529434840664,-0.3578170290627873,-0.3586810151633864,-0.3601250076007078,-0.36215504420373323,-0.3647796063414024,-0.3680096462701255,-0.3718586206934988,-0.37634252917810124,-0.3814799555858941,-0.38729211007756836,-0.39380286847750634,-0.4010388048291377,-0.4090292117622429,-0.41780610178764693,-0.4274041807707202,-0.43786078255099004,-0.4492157509098331,-0.4615112517887144,-0.4747914947928875,-0.48910233858093516,-0.5044907497970749,-0.5210040798953022,-0.5386891188003109,-0.5575908792866573,-0.5777510618910563,-0.5992061480305431,-0.6219850700250202,-0.6461064124997493,-0.6715751120785711,-0.6983786435194449,-0.7264827126969443,-0.7558265220542406,-0.7863177335557476,-0.8178273276287938,-0.8501846417956505,-0.8831729643851733,-0.9165261478806898,-0.9499267800367892,-0.9830064920746586,-1.0153489728888008,-1.0464961774761559,-1.0759580523581798,-1.1032258456541884,-1.1277887341578283,-1.1491531117278049,-1.1668634883422155,-1.1805236071933602,-1.1898161628772386,-1.1945194531615568,-1.1945194531615568,-1.1898161628772386,-1.1805236071933596,-1.1668634883422155,-1.1491531117278049,-1.1277887341578283,-1.103225845654188,-1.0759580523581798,-1.0464961774761559,-1.0153489728888003,-0.9830064920746586,-0.9499267800367885,-0.9165261478806898,-0.8831729643851731,-0.8501846417956503,-0.8178273276287938,-0.7863177335557469,-0.7558265220542406,-0.7264827126969436,-0.6983786435194449,-0.6715751120785711,-0.6461064124997491,-0.6219850700250202,-0.599206148030543,-0.5777510618910562,-0.5575908792866573,-0.5386891188003109,-0.5210040798953026,-0.5044907497970749,-0.48910233858093516,-0.4747914947928875,-0.4615112517887141,-0.4492157509098329,-0.43786078255099004,-0.4274041807707202,-0.41780610178764693,-0.4090292117622429,-0.4010388048291377,-0.39380286847750634,-0.38729211007756836,-0.3814799555858941,-0.37634252917810124,-0.3718586206934988,-0.3680096462701255,-0.36477960634140233,-0.36215504420373323,-0.3601250076007078,-0.3586810151633864,-0.3578170290627873,-0.357529434840664
6,-0.137089538465881,-0.1371936723762216,-0.13750651134378825,-0.13802936860957749,-0.1387644379694632,-0.13971480120948213,-0.14088443819137086,-0.14227823923635244,-0.14390201931277635,-0.14576253335662484,-0.14786749183232753,-0.1502255753621337,-0.15284644690065627,-0.15574075949000152,-0.15892015708072282,-0.16239726522334125,-0.16618566760195336,-0.17029986337356076,-0.17475519907536385,-0.17956776745557315,-0.18475426397233494,-0.19033178991200814,-0.1963175891555923,-0.20272870366884846,-0.20958153096702167,-0.21689126534792683,-0.22467120393441573,-0.23293189896988054,-0.24168013994189147,-0.25091775365904084,-0.2606402181502529,-0.27083509799001804,-0.28148032507960946,-0.29254237047124737,-0.3039743794509547,-0.31571437295904164,-0.3276836516060539,-0.3397855707748016,-0.3519048818516185,-0.3639078494195566,-0.37564335034546087,-0.38694513131107366,-0.39763534128807504,-0.4075293629630998,-0.41644184562908193,-0.42419370152697533,-0.4306196846370361,-0.43557604716636283,-0.43894768785607574,-0.44065418803147904,-0.44065418803147904,-0.43894768785607574,-0.43557604716636256,-0.4306196846370361,-0.42419370152697533,-0.41644184562908193,-0.4075293629630995,-0.39763534128807504,-0.38694513131107366,-0.3756433503454608,-0.3639078494195566,-0.3519048818516183,-0.3397855707748016,-0.3276836516060538,-0.31571437295904164,-0.3039743794509547,-0.2925423704712471,-0.28148032507960946,-0.2708350979900178,-0.2606402181502529,-0.25091775365904084,-0.24168013994189136,-0.23293189896988054,-0.2246712039344157,-0.21689126534792677,-0.20958153096702167,-0.20272870366884846,-0.19631758915559247,-0.19033178991200814,-0.18475426397233494,-0.17956776745557315,-0.1747551990753638,-0.17029986337356068,-0.16618566760195336,-0.16239726522334125,-0.15892015708072282,-0.15574075949000152,-0.15284644690065627,-0.1502255753621337,-0.14786749183232753,-0.14576253335662484,-0.14390201931277635,-0.14227823923635244,-0.14088443819137086,-0.13971480120948207,-0.1387644379694632,-0.13802936860957749,-0.13750651134378825,-0.1371936723762216,-0.137089538465881
7,0.06022558481300541,0.06028566570511887,0.060466156966279126,0.060767805168494594,0.06119185729897559,0.061740064722960224,0.062414688549321896,0.06321850620129695,0.06415481891539823,0.06522745979359024,0.06644080191111035,0.06779976582785217,0.06930982565662804,0.07097701259716033,0.07280791453917104,0.07480966995906052,0.07698995386920135,0.079356953013671,0.08191932682762582,0.08468614988149845,0.0876668306147759,0.09087100013784134,0.09430836377251646,0.09798850686633816,0.10192064534115491,0.10611331055808267,0.11057395758994824,0.11530848614748489,0.12032066453726913,0.1256114495374784,0.13117819941414685,0.13701378393275726,0.14310560456441776,0.14943455040994208,0.15597393065235232,0.16268844213345762,0.16953324984252696,0.17645327683428486,0.18338281563152628,0.19024558199739264,0.19695533006643517,0.2034171312510714,0.20952938505579471,0.21518657686612458,0.2202827278821861,0.22471540135504275,0.2283900467249225,0.23122439168490186,0.23315254513958145,0.23412846325372497,0.23412846325372497,0.23315254513958145,0.23122439168490172,0.2283900467249225,0.22471540135504275,0.2202827278821861,0.21518657686612447,0.20952938505579471,0.2034171312510714,0.19695533006643512,0.19024558199739264,0.1833828156315261,0.17645327683428486,0.1695332498425269,0.1626884421334576,0.15597393065235232,0.14943455040994194,0.14310560456441776,0.13701378393275712,0.13117819941414685,0.1256114495374784,0.12032066453726907,0.11530848614748489,0.11057395758994823,0.10611331055808262,0.10192064534115491,0.09798850686633816,0.09430836377251654,0.09087100013784134,0.0876668306147759,0.08468614988149845,0.08191932682762576,0.07935695301367096,0.07698995386920135,0.07480966995906052,0.07280791453917104,0.07097701259716033,0.06930982565662804,0.06779976582785217,0.06644080191111035,0.06522745979359024,0.06415481891539823,0.06321850620129695,0.062414688549321896,0.0617400647229602,0.06119185729897559,0.060767805168494594,0.060466156966279126,0.06028566570511887,0.06022558481300541
8,0.17506653044288015,0.17522218729940459,0.1756898056141497,0.1764713308072881,0.17757001246358337,0.17899041492912152,0.18073843166976192,0.182821302873733,0.18524763557250917,0.18802742529630667,0.1911720779574756,0.19469443024820104,0.1986087663264063,0.20293082792021575,0.2076778141778448,0.21286836659433428,0.21852253312521897,0.22466170411645486,0.23130851091026958,0.23848667590856418,0.2462208004880877,0.25453607449425486,0.26345788816895094,0.27301132443429255,0.2832205066925471,0.2941077750644534,0.3056926627734435,0.3179906448630371,0.33101163446562754,0.3447582084568871,0.35922355569785164,0.37438915838845915,0.39022224139991313,0.406673056496654,0.4236721080417725,0.4411274728790324,0.45892241675805306,0.4769135580592065,0.49492986961033575,0.5127728319640052,0.5302180462343091,0.5470185712735037,0.5629101607801219,0.5776184381467574,0.5908678655680673,0.6023921539751435,0.6119455465328547,0.6193142231767421,0.6243269520104991,0.6268640857467774,0.6268640857467774,0.6243269520104991,0.6193142231767418,0.6119455465328547,0.6023921539751435,0.5908678655680673,0.577618438146757,0.5629101607801219,0.5470185712735037,0.530218046234309,0.5127728319640052,0.4949298696103354,0.4769135580592065,0.4589224167580529,0.44112747287903237,0.4236721080417725,0.4066730564966536,0.39022224139991313,0.37438915838845876,0.35922355569785164,0.3447582084568871,0.3310116344656274,0.3179906448630371,0.3056926627734434,0.29410777506445335,0.2832205066925471,0.27301132443429255,0.26345788816895116,0.25453607449425486,0.2462208004880877,0.23848667590856418,0.23130851091026944,0.22466170411645475,0.21852253312521897,0.21286836659433428,0.2076778141778448,0.20293082792021575,0.1986087663264063,0.19469443024820104,0.1911720779574756,0.18802742529630667,0.18524763557250917,0.182821302873733,0.18073843166976192,0.17899041492912143,0.17757001246358337,0.1764713308072881,0.1756898056141497,0.17522218729940459,0.17506653044288015
9,0.17289087902785943,0.1730447252063102,0.1735069039247772,0.17427933789136213,0.1753652387517975,0.17676911756049946,0.1784967989686501,0.18055543861779527,0.18295354302159977,0.18570099096362927,0.18880905511976553,0.1922904222117774,0.19615920949207366,0.20043097472368906,0.2051227160254986,0.21025285696888663,0.21584121110508941,0.22190891863900958,0.22847834621634838,0.23557293873715351,0.2432170097493402,0.25143545433948344,0.2602533656000646,0.2696955328530399,0.2797857970797972,0.29054623679536284,0.3019961564036888,0.31415084954447403,0.32702011293693795,0.34060649276415095,0.3549032568761527,0.36989210320928906,0.38554063887863915,0.40179969607023325,0.4186005900806365,0.4358524704143974,0.453439964945782,0.471221364979298,0.4890276386149633,0.5066625821404436,0.5239044139664149,0.5405090728094516,0.5562153936782935,0.5707521990408451,0.5838471633719144,0.5952371017700996,0.6046791219895947,0.6119618961264089,0.616916187956261,0.6194237446026013,0.6194237446026013,0.616916187956261,0.6119618961264086,0.6046791219895947,0.5952371017700996,0.5838471633719144,0.5707521990408446,0.5562153936782935,0.5405090728094516,0.5239044139664146,0.5066625821404436,0.48902763861496296,0.471221364979298,0.4534399649457818,0.43585247041439734,0.4186005900806365,0.40179969607023286,0.38554063887863915,0.36989210320928867,0.3549032568761527,0.34060649276415095,0.32702011293693783,0.31415084954447403,0.30199615640368876,0.2905462367953628,0.2797857970797972,0.2696955328530399,0.26025336560006485,0.25143545433948344,0.2432170097493402,0.23557293873715351,0.22847834621634827,0.22190891863900947,0.21584121110508941,0.21025285696888663,0.2051227160254986,0.20043097472368906,0.19615920949207366,0.1922904222117774,0.18880905511976553,0.18570099096362927,0.18295354302159977,0.18055543861779527,0.1784967989686501,0.1767691175604994,0.1753652387517975,0.17427933789136213,0.1735069039247772,0.1730447252063102,0.17289087902785943
